1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
554	-0.723062	-0.724690	0.008143	8.007018	0.325142	0.129349	0.004521	0.129036	6	42	49
555	-0.705480	-0.707135	0.008275	9.006081	0.314316	0.120177	0.004590	0.120208	5	50	56
556	-0.761865	-0.763616	0.008752	10.006081	0.304179	0.104425	0.004871	0.104433	6	43	50
557	-0.723416	-0.725028	0.008060	9.165260	0.312658	0.076619	0.004447	0.076668	6	52	61
558	-0.721752	-0.723417	0.008326	8.495416	0.319758	0.123922	0.004604	0.124029	6	45	52
559	-0.756509	-0.758200	0.008456	9.468206	0.309549	0.116178	0.004678	0.116111	7	52	60
560	-0.756756	-0.758447	0.008456	10.468206	0.299712	0.093704	0.004679	0.093475	6	47	56
561	-0.749393	-0.751080	0.008436	11.464524	0.290514	0.111824	0.004674	0.111651	7	53	60
562	-0.708398	-0.710085	0.008436	12.464210	0.281835	0.109514	0.004661	0.109599	6	49	55
563	-0.754062	-0.755712	0.008254	13.464210	0.273658	0.112140	0.004556	0.112384	9	49	59
564	-0.690195	-0.691868	0.008365	12.623389	0.280501	0.094688	0.004647	0.094775	5	46	52
