1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
832	-0.757529	-0.787657	0.150642	22.154019	1.035000	0.177451	0.111112	0.177783	7	44	56
833	-0.700091	-0.726631	0.132702	21.179280	1.058918	0.130827	0.102595	0.131915	7	44	55
834	-0.734160	-0.762293	0.140666	22.164404	1.034751	0.173125	0.103024	0.173674	7	45	56
835	-0.741308	-0.770140	0.144160	21.189664	1.058657	0.187395	0.105761	0.187778	7	44	55
836	-0.749217	-0.777318	0.140503	22.189664	1.034146	0.182887	0.103721	0.182856	7	46	57
837	-0.705163	-0.733074	0.139554	21.214925	1.058024	0.153318	0.104248	0.153512	8	50	62
838	-0.737944	-0.768121	0.150883	22.214925	1.033541	0.154378	0.109493	0.153959	28	181	231
839	-0.759190	-0.787249	0.140298	21.248448	1.057184	0.163286	0.104133	0.163327	37	206	247
840	-0.708184	-0.734039	0.129274	22.248447	1.032740	0.156252	0.099115	0.156503	31	53	88
841	-0.727803	-0.755355	0.137760	23.248447	1.009400	0.202352	0.101774	0.202041	16	59	79
842	-0.698451	-0.725203	0.133760	22.273708	1.032137	0.140963	0.100484	0.140486	7	55	66
843	-0.729695	-0.756202	0.132531	21.298968	1.055922	0.141999	0.101104	0.141357	7	56	67
844	-0.736868	-0.764519	0.138254	20.324229	1.080828	0.161181	0.103779	0.161104	8	56	68
845	-0.728205	-0.755531	0.136634	21.324229	1.055292	0.157511	0.101307	0.157824	7	55	67
846	-0.736227	-0.764770	0.142716	22.324229	1.030934	0.173096	0.104766	0.173565	8	44	56
847	-0.739734	-0.767950	0.141082	21.349690	1.054657	0.174722	0.105137	0.173408	8	49	61
848	-0.718905	-0.746577	0.138363	22.349690	1.030328	0.158632	0.107247	0.158816	7	43	57
849	-0.726026	-0.754053	0.140134	23.345218	1.007198	0.164064	0.104576	0.164226	7	44	57
850	-0.735078	-0.762967	0.139443	22.370478	1.029834	0.164847	0.101744	0.165373	8	43	55
851	-0.777645	-0.807766	0.150608	21.742869	1.044956	0.174839	0.110483	0.174306	7	44	55
852	-0.718860	-0.746024	0.135819	22.724081	1.021506	0.162516	0.101834	0.162944	7	48	60
853	-0.745259	-0.774021	0.143809	23.724081	0.998666	0.145147	0.106743	0.144524	7	44	55
854	-0.721280	-0.750271	0.144956	22.749341	1.020916	0.141838	0.106163	0.142055	8	44	55
855	-0.757709	-0.786116	0.142036	21.804315	1.043456	0.160918	0.106951	0.161121	7	45	56
856	-0.749998	-0.777969	0.139851	20.829576	1.067771	0.194977	0.105476	0.195251	7	43	54
857	-0.714050	-0.741253	0.136017	19.870631	1.092824	0.165239	0.100549	0.166269	8	45	57
858	-0.735170	-0.764838	0.148342	20.870631	1.066724	0.166935	0.108689	0.166866	7	43	55
859	-0.727666	-0.757131	0.147325	21.870631	1.041841	0.181484	0.110254	0.180821	7	46	57
860	-0.756373	-0.784941	0.142839	22.870631	1.018093	0.172070	0.108640	0.171606	8	44	56
861	-0.739848	-0.768351	0.142511	21.895913	1.041227	0.168239	0.106239	0.169010	7	46	57
862	-0.740082	-0.768788	0.143529	20.921174	1.065438	0.186720	0.107053	0.186060	9	44	56
863	-0.715788	-0.744993	0.146028	21.921172	1.040615	0.165183	0.108750	0.165077	8	44	56
864	-0.724581	-0.752591	0.140051	22.921172	1.016922	0.164690	0.102663	0.164593	7	45	56
865	-0.760887	-0.789474	0.142933	23.921172	0.994284	0.169203	0.105636	0.169499	7	44	56
866	-0.737232	-0.766074	0.144209	22.946433	1.016337	0.147591	0.109079	0.148052	7	43	54
867	-0.732267	-0.760469	0.141014	21.971693	1.039391	0.173841	0.105077	0.174646	7	45	56
868	-0.705224	-0.733981	0.143783	22.969666	1.015800	0.179823	0.106281	0.180502	7	43	55
869	-0.711397	-0.738892	0.137475	21.994927	1.038830	0.172152	0.103738	0.171589	7	44	56
870	-0.768947	-0.798607	0.148300	22.989270	1.015348	0.165893	0.109296	0.165486	8	43	55
871	-0.774034	-0.805377	0.156716	23.989270	0.992779	0.186838	0.111028	0.187229	8	45	57
872	-0.732184	-0.760533	0.141749	23.014530	1.014765	0.161273	0.105151	0.161199	7	44	55
873	-0.711089	-0.740260	0.145859	23.268835	1.008936	0.156810	0.106869	0.157483	8	44	56
874	-0.774228	-0.803563	0.146672	22.294095	1.031651	0.168718	0.108934	0.168735	7	44	55
875	-0.722310	-0.751489	0.145896	21.319356	1.055413	0.198682	0.107957	0.198689	9	45	57
876	-0.723780	-0.750804	0.135119	22.319356	1.031050	0.180059	0.101932	0.179503	7	44	55
877	-0.732925	-0.760397	0.137359	21.578402	1.048992	0.145505	0.103121	0.146530	11	44	59
878	-0.737608	-0.766804	0.145980	20.622316	1.073088	0.173034	0.107176	0.173033	7	45	56
879	-0.726565	-0.755798	0.146166	21.622316	1.047911	0.194032	0.109643	0.194187	8	42	55
880	-0.738693	-0.766552	0.139296	20.647619	1.072436	0.168603	0.103545	0.168999	8	43	56
881	-0.720800	-0.750410	0.148048	19.672879	1.098137	0.161374	0.107496	0.161523	15	43	63
882	-0.746920	-0.776073	0.145763	18.698140	1.125101	0.183913	0.106789	0.184114	8	44	57
883	-0.778110	-0.806396	0.141430	19.698117	1.097456	0.161247	0.106083	0.161430	7	44	55
884	-0.729276	-0.757465	0.140947	18.723377	1.124386	0.167475	0.106617	0.167784	7	45	56
885	-0.746319	-0.774469	0.140751	19.723340	1.096776	0.164315	0.103908	0.165185	7	43	55
886	-0.711943	-0.740156	0.141061	18.748601	1.123672	0.183937	0.106169	0.185184	7	44	56
887	-0.738273	-0.768115	0.149209	17.851669	1.149613	0.184141	0.108908	0.183772	7	45	56
888	-0.740347	-0.768885	0.142686	18.851669	1.120766	0.157352	0.105198	0.157404	8	44	56
889	-0.760784	-0.788862	0.140389	17.876929	1.148867	0.171552	0.103907	0.171724	7	44	55
890	-0.762973	-0.791602	0.143147	16.902189	1.178412	0.162058	0.105910	0.162294	7	45	57
891	-0.746994	-0.775773	0.143895	15.927450	1.209518	0.175629	0.106670	0.175293	7	43	54
892	-0.765141	-0.795113	0.149862	14.952710	1.242310	0.160648	0.108678	0.160312	8	45	57
893	-0.722172	-0.750598	0.142129	13.977970	1.276929	0.159870	0.104066	0.159741	7	45	56
894	-0.757455	-0.786921	0.147329	14.972317	1.241633	0.176192	0.109169	0.175543	7	45	56
895	-0.751950	-0.782100	0.150749	14.098574	1.272542	0.162625	0.109930	0.162682	7	43	54
896	-0.729916	-0.758447	0.142652	15.098574	1.237290	0.162021	0.105611	0.162761	8	44	56
897	-0.782139	-0.811527	0.146938	16.097542	1.203972	0.156348	0.108211	0.156309	7	45	55
898	-0.725370	-0.751673	0.131514	17.097542	1.172370	0.191671	0.099564	0.191894	7	44	55
899	-0.727849	-0.755828	0.139895	17.807654	1.150917	0.157381	0.104389	0.157158	8	44	56
900	-0.726519	-0.756756	0.151183	16.832914	1.180570	0.160219	0.110187	0.160053	7	48	60
901	-0.751642	-0.780659	0.145089	15.858175	1.211791	0.188824	0.106859	0.189289	7	43	55
902	-0.736761	-0.767651	0.154452	16.858175	1.179782	0.204497	0.113157	0.204948	7	44	56
903	-0.737701	-0.767328	0.148132	15.883435	1.210961	0.173109	0.107899	0.172522	7	43	54
904	-0.713894	-0.741686	0.138960	16.883435	1.178996	0.184515	0.102392	0.185368	7	46	57
905	-0.762859	-0.792525	0.148330	15.908695	1.210132	0.183161	0.107133	0.183417	7	44	55
906	-0.749258	-0.778092	0.144172	16.879010	1.179133	0.168809	0.106346	0.168319	10	43	57
907	-0.727616	-0.759042	0.157129	17.562186	1.158244	0.172455	0.113235	0.172907	8	43	55
908	-0.721461	-0.753267	0.159030	18.562186	1.128967	0.162250	0.113731	0.162031	7	44	55
909	-0.714958	-0.743430	0.142361	19.561442	1.101154	0.159092	0.108623	0.160146	7	43	54
910	-0.722484	-0.752069	0.147926	18.596975	1.127975	0.187814	0.107997	0.187689	9	44	57
911	-0.743759	-0.773204	0.147223	19.596975	1.100190	0.157469	0.109354	0.158310	7	44	56
912	-0.735241	-0.764410	0.145844	20.596975	1.073742	0.177078	0.105933	0.176820	8	44	56
913	-0.723279	-0.752436	0.145788	19.622235	1.099506	0.149649	0.107617	0.150202	7	44	55
914	-0.734622	-0.763763	0.145703	20.622235	1.073090	0.165489	0.106289	0.165506	8	43	55
915	-0.752764	-0.782157	0.146969	19.647496	1.098823	0.170018	0.107977	0.170611	7	44	55
916	-0.709132	-0.738123	0.144954	20.647488	1.072439	0.177734	0.108107	0.178318	9	45	58
917	-0.722045	-0.750432	0.141935	19.672749	1.098141	0.188424	0.104839	0.188264	7	48	59
918	-0.726412	-0.755788	0.146876	18.778996	1.122814	0.169656	0.107573	0.169917	9	63	76
919	-0.709533	-0.738949	0.147080	19.778995	1.095280	0.157042	0.107199	0.157486	12	70	86
920	-0.764986	-0.793962	0.144877	18.804256	1.122101	0.182082	0.106901	0.181150	13	61	78
921	-0.741491	-0.769849	0.141791	19.804256	1.094602	0.149638	0.104020	0.149681	9	62	75
922	-0.747180	-0.776677	0.147487	20.804256	1.068418	0.174164	0.108138	0.174267	12	58	76
923	-0.751722	-0.783003	0.156405	19.829516	1.093924	0.182975	0.111428	0.183799	8	48	60
924	-0.723310	-0.752663	0.146766	18.854776	1.120679	0.158252	0.107173	0.158958	8	49	61
925	-0.757535	-0.785016	0.137407	17.880037	1.148775	0.170194	0.103618	0.170058	9	62	75
926	-0.726323	-0.754618	0.141475	16.905690	1.178303	0.154023	0.106297	0.154076	11	54	69
927	-0.735408	-0.764911	0.147512	15.931002	1.209401	0.170973	0.107146	0.170491	10	53	67
928	-0.750519	-0.779006	0.142431	14.956263	1.242187	0.162857	0.104310	0.163430	10	49	63
929	-0.718372	-0.749184	0.154061	13.981523	1.276800	0.187160	0.111866	0.187327	7	49	60
930	-0.768109	-0.796922	0.144065	14.981523	1.241315	0.177138	0.105673	0.177424	9	48	61
931	-0.711395	-0.739853	0.142290	15.965750	1.208264	0.163897	0.104576	0.163974	8	47	59
932	-0.744998	-0.774790	0.148956	14.991011	1.240988	0.183127	0.107112	0.182654	9	48	61
933	-0.732602	-0.762769	0.150833	15.956144	1.208579	0.144080	0.109325	0.145517	7	44	56
934	-0.722872	-0.751754	0.144408	14.981404	1.241319	0.154400	0.104708	0.154110	9	46	59
935	-0.727124	-0.758825	0.158502	15.865624	1.211546	0.203547	0.112486	0.203319	7	44	56
936	-0.736594	-0.763916	0.136611	16.865624	1.179550	0.157197	0.101854	0.156592	9	43	56
937	-0.712453	-0.740857	0.142021	17.863634	1.149260	0.145953	0.106280	0.145935	7	45	56
938	-0.715650	-0.744800	0.145749	18.863633	1.120430	0.173786	0.107552	0.174313	7	44	55
939	-0.748266	-0.778180	0.149572	17.888893	1.148513	0.186254	0.110302	0.186397	7	43	54
940	-0.719903	-0.748983	0.145400	16.914153	1.178040	0.161929	0.106188	0.162752	8	43	55
941	-0.714603	-0.742834	0.141156	17.914153	1.147768	0.165359	0.104468	0.165673	8	46	57
942	-0.730063	-0.759615	0.147759	18.914153	1.119012	0.158693	0.107789	0.159428	7	44	56
943	-0.752703	-0.782962	0.151294	17.939413	1.147023	0.165754	0.107775	0.165570	7	45	55
944	-0.766127	-0.795713	0.147933	18.939413	1.118304	0.159448	0.108068	0.160664	7	45	55
945	-0.741425	-0.771056	0.148157	19.938969	1.091000	0.182277	0.108967	0.181978	7	45	56
946	-0.746682	-0.775387	0.143525	20.613448	1.073317	0.168785	0.105104	0.168503	7	48	59
947	-0.705432	-0.734507	0.145376	21.609702	1.048221	0.145973	0.105358	0.146663	8	119	130
948	-0.742041	-0.771989	0.149740	22.609702	1.024185	0.181657	0.108680	0.182514	35	141	181
949	-0.742374	-0.770379	0.140025	21.634963	1.047600	0.166937	0.103671	0.167385	30	52	86
950	-0.707137	-0.737292	0.150774	22.634963	1.023592	0.163274	0.111370	0.163186	9	44	57
951	-0.750536	-0.778200	0.138320	23.634963	1.000660	0.170893	0.102119	0.170877	8	51	64
952	-0.754060	-0.783324	0.146320	24.255146	0.986946	0.189540	0.108162	0.190439	8	44	56
953	-0.727815	-0.756566	0.143757	25.255146	0.965609	0.146306	0.104598	0.145863	8	45	58
954	-0.744721	-0.774116	0.146975	24.280424	0.986395	0.146899	0.106472	0.147146	7	43	54
955	-0.746848	-0.775379	0.142655	23.306730	1.008073	0.169700	0.105342	0.169798	10	44	58
956	-0.769716	-0.799590	0.149367	24.193814	0.988286	0.179752	0.108254	0.180255	7	45	56
957	-0.730083	-0.758855	0.143859	25.193814	0.966891	0.182834	0.105510	0.182926	8	52	64
958	-0.745830	-0.776524	0.153471	24.333599	0.985238	0.150842	0.109535	0.151165	15	195	214
959	-0.697915	-0.724085	0.130851	23.358859	1.006888	0.165112	0.098033	0.164844	36	100	141
960	-0.742072	-0.772083	0.150053	22.384121	1.029510	0.178280	0.106836	0.178172	9	44	57
961	-0.752276	-0.782422	0.150729	23.377866	1.006457	0.187754	0.109610	0.187183	8	45	57
962	-0.721447	-0.750664	0.146084	24.377859	0.984277	0.167729	0.106694	0.168136	7	44	56
963	-0.730771	-0.760572	0.149008	25.377859	0.963054	0.172121	0.108216	0.172836	7	46	56
964	-0.722986	-0.751013	0.140134	24.403120	0.983730	0.168099	0.103289	0.168556	8	44	56
965	-0.736619	-0.767566	0.154736	25.403120	0.962530	0.161779	0.109831	0.163207	7	44	55
966	-0.720357	-0.747892	0.137679	24.428380	0.983183	0.166609	0.103638	0.166118	7	44	55
967	-0.724982	-0.754280	0.146487	25.427803	0.962018	0.174075	0.106129	0.174313	7	46	57
968	-0.762429	-0.791297	0.144341	26.427803	0.941735	0.164425	0.104151	0.164739	7	45	56
969	-0.741041	-0.772535	0.157471	27.427803	0.922288	0.152374	0.110712	0.152395	9	45	58
970	-0.748693	-0.777380	0.143438	28.427803	0.903629	0.235572	0.105431	0.235720	8	48	59
971	-0.726886	-0.755736	0.144251	27.453073	0.921807	0.166395	0.103760	0.166006	8	64	76
972	-0.735227	-0.764089	0.144308	26.478335	0.940732	0.199865	0.105975	0.200762	8	98	112
973	-0.731581	-0.762403	0.154108	27.478335	0.921327	0.152886	0.109433	0.153720	8	44	57
974	-0.752213	-0.782468	0.151273	26.503595	0.940232	0.153906	0.110171	0.154620	8	44	56
975	-0.735127	-0.764782	0.148275	27.503595	0.920847	0.165735	0.106515	0.166186	7	45	56
976	-0.668829	-0.698011	0.145910	26.528856	0.939732	0.180264	0.106053	0.179673	9	45	58
977	-0.722446	-0.753253	0.154032	25.554117	0.959408	0.172986	0.114505	0.173923	7	43	54
978	-0.753425	-0.783507	0.150411	26.554117	0.939233	0.179920	0.109827	0.179234	8	45	57
979	-0.728669	-0.759845	0.155880	27.554117	0.919889	0.153111	0.113631	0.152607	8	44	55
980	-0.757773	-0.786256	0.142416	28.554117	0.901326	0.168222	0.105089	0.168478	9	43	56
981	-0.727422	-0.758342	0.154600	27.579377	0.919411	0.172082	0.114639	0.172654	8	44	56
982	-0.737036	-0.767963	0.154633	26.604637	0.938236	0.165339	0.113122	0.166151	7	44	55
983	-0.694625	-0.723671	0.145230	27.604637	0.918933	0.152440	0.107155	0.152517	7	45	57
984	-0.750430	-0.778558	0.140641	26.629898	0.937739	0.186634	0.105611	0.186472	9	44	57
985	-0.725938	-0.753909	0.139853	27.626007	0.918529	0.176790	0.102500	0.177461	7	46	57
986	-0.732132	-0.761754	0.148110	26.651268	0.937318	0.155505	0.108746	0.155897	8	43	55
987	-0.718609	-0.748217	0.148037	27.648033	0.918113	0.249691	0.108344	0.249935	8	44	56
988	-0.765871	-0.794377	0.142528	28.648033	0.899621	0.180487	0.105766	0.180394	7	44	55
989	-0.722782	-0.752207	0.147125	27.673293	0.917637	0.143552	0.108147	0.145087	8	45	56
990	-0.723582	-0.751610	0.140140	28.673293	0.899163	0.154770	0.102939	0.155109	7	44	55
991	-0.744333	-0.773965	0.148160	27.698585	0.917160	0.151968	0.106564	0.152854	7	46	57
992	-0.755518	-0.785974	0.152283	28.698495	0.898707	0.161209	0.109133	0.161349	7	44	55
993	-0.743718	-0.773746	0.150141	29.698405	0.880982	0.142562	0.108926	0.142732	7	46	57
994	-0.698742	-0.728409	0.148334	28.821587	0.896487	0.163215	0.107546	0.164299	7	47	58
995	-0.727404	-0.758084	0.153400	29.821485	0.878849	0.179423	0.109629	0.180013	7	46	57
996	-0.778519	-0.809101	0.152909	28.846746	0.896034	0.189388	0.110048	0.189347	7	44	55
997	-0.705792	-0.733414	0.138111	29.838965	0.878547	0.151359	0.103712	0.151989	7	45	56
998	-0.776914	-0.807671	0.153785	28.864226	0.895720	0.196205	0.111382	0.196202	7	45	56
999	-0.712404	-0.742262	0.149292	27.889529	0.913578	0.159846	0.107913	0.159836	10	44	58
