1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
832	-0.716776	-0.728422	0.058226	37.525706	0.219940	0.170024	0.024487	0.169893	14	142	176
833	-0.741592	-0.754290	0.063488	38.525706	0.216245	0.203098	0.026969	0.202926	10	99	110
834	-0.719899	-0.731551	0.058257	37.551181	0.219844	0.159153	0.024452	0.158732	30	122	153
835	-0.752564	-0.764411	0.059238	36.572467	0.223581	0.188599	0.025032	0.188645	33	146	180
836	-0.716288	-0.728808	0.062601	37.572467	0.219764	0.159423	0.026918	0.159305	37	156	194
837	-0.744906	-0.756740	0.059171	36.599445	0.223476	0.174188	0.025450	0.174435	55	92	149
838	-0.754206	-0.766119	0.059569	37.599445	0.219663	0.234973	0.025104	0.234927	29	120	149
839	-0.712557	-0.724158	0.058006	36.620730	0.223394	0.180377	0.024438	0.180024	32	143	176
840	-0.738366	-0.750396	0.060151	37.620730	0.219583	0.170870	0.026196	0.170282	33	122	156
841	-0.746950	-0.758688	0.058686	36.900000	0.222316	0.163175	0.025140	0.163107	8	46	56
842	-0.757619	-0.769658	0.060192	35.921545	0.226138	0.171228	0.025867	0.171463	8	44	52
843	-0.739124	-0.750403	0.056397	36.921545	0.222234	0.156967	0.024378	0.156934	7	43	50
844	-0.733880	-0.746358	0.062393	37.921545	0.218462	0.159183	0.026202	0.158927	12	43	56
845	-0.711116	-0.722979	0.059316	36.942830	0.222152	0.193716	0.025214	0.193342	7	42	50
846	-0.720619	-0.732767	0.060739	35.964120	0.225969	0.138237	0.025877	0.137962	14	42	57
847	-0.719783	-0.731424	0.058206	36.964120	0.222070	0.160589	0.024432	0.160562	8	43	53
848	-0.730163	-0.741965	0.059008	35.985404	0.225884	0.163877	0.024886	0.163680	12	43	56
849	-0.770171	-0.782689	0.062592	36.985404	0.221989	0.178652	0.026702	0.178834	8	43	53
850	-0.748138	-0.759905	0.058835	37.985404	0.218225	0.174498	0.025470	0.173892	11	43	55
851	-0.722764	-0.734801	0.060185	38.985399	0.214587	0.147471	0.025509	0.147389	7	42	50
852	-0.724596	-0.736557	0.059803	38.006683	0.218147	0.183634	0.025247	0.183372	6	51	58
853	-0.729305	-0.741197	0.059460	39.006683	0.214511	0.171325	0.025044	0.171104	6	43	50
854	-0.724282	-0.735980	0.058490	40.006682	0.210995	0.149150	0.024885	0.148988	7	49	57
855	-0.727989	-0.740252	0.061315	39.027967	0.214435	0.175891	0.026325	0.175754	6	43	50
856	-0.732885	-0.745082	0.060989	38.049468	0.217989	0.152736	0.025462	0.152749	6	49	57
857	-0.736480	-0.748529	0.060247	38.746883	0.215444	0.194970	0.025408	0.194632	7	42	50
858	-0.751690	-0.763908	0.061087	37.768228	0.219032	0.160645	0.025813	0.160408	6	50	58
859	-0.695562	-0.707401	0.059195	38.768228	0.215367	0.162885	0.025037	0.162855	6	42	50
860	-0.699113	-0.711217	0.060521	37.789512	0.218953	0.185586	0.025755	0.184926	7	51	58
861	-0.735536	-0.747808	0.061361	36.810797	0.222659	0.171972	0.026058	0.171957	7	42	50
862	-0.724593	-0.736992	0.061998	37.810797	0.218873	0.156557	0.025720	0.156247	8	47	56
863	-0.736989	-0.749471	0.062411	38.810797	0.215214	0.155817	0.026276	0.155719	7	42	49
864	-0.763209	-0.775662	0.062267	39.810797	0.211675	0.166300	0.026259	0.166109	6	50	56
865	-0.753292	-0.765840	0.062740	40.810797	0.208250	0.171705	0.026519	0.171747	7	42	51
866	-0.728809	-0.740648	0.059196	39.832081	0.211601	0.145675	0.024827	0.145617	7	50	57
867	-0.722008	-0.733991	0.059915	38.853366	0.215061	0.190630	0.025387	0.190537	6	42	50
868	-0.750994	-0.762676	0.058411	39.853366	0.211527	0.143689	0.024688	0.143474	6	52	58
869	-0.732555	-0.744428	0.059365	38.879355	0.214968	0.172084	0.025256	0.172091	7	42	51
870	-0.731427	-0.742926	0.057497	37.900663	0.218539	0.158422	0.024167	0.158303	6	50	58
871	-0.729042	-0.740778	0.058681	37.288794	0.220833	0.150027	0.024706	0.149793	6	42	49
872	-0.711784	-0.723472	0.058439	37.940548	0.218392	0.194184	0.024770	0.194030	6	52	59
873	-0.745561	-0.757424	0.059316	38.940548	0.214748	0.165541	0.024839	0.165563	6	43	50
874	-0.746687	-0.758865	0.060893	39.940401	0.211225	0.188629	0.025451	0.188367	6	52	58
875	-0.755457	-0.767793	0.061677	38.961824	0.214672	0.191669	0.026085	0.191629	7	43	52
876	-0.727611	-0.739448	0.059188	37.983108	0.218234	0.168711	0.024999	0.168667	8	51	59
877	-0.706659	-0.718353	0.058471	37.004393	0.221916	0.169442	0.024941	0.169531	6	43	50
878	-0.745187	-0.756977	0.058949	38.004393	0.218155	0.174560	0.024874	0.174598	6	50	57
879	-0.733065	-0.744847	0.058906	39.004393	0.214520	0.166180	0.024734	0.165684	6	43	50
880	-0.722996	-0.735100	0.060523	38.025677	0.218077	0.163807	0.025841	0.163639	7	50	58
881	-0.751632	-0.764149	0.062583	38.902655	0.214884	0.175570	0.026708	0.175496	6	44	51
882	-0.726196	-0.737608	0.057060	37.923940	0.218453	0.159995	0.024316	0.159949	7	50	58
883	-0.744863	-0.757495	0.063161	36.945225	0.222143	0.203134	0.026892	0.202741	7	43	50
884	-0.716296	-0.728055	0.058797	37.945225	0.218374	0.141434	0.025023	0.141448	6	50	57
885	-0.736472	-0.748566	0.060471	38.945225	0.214731	0.211480	0.026078	0.211627	7	42	50
886	-0.698715	-0.710976	0.061308	37.966510	0.218295	0.149479	0.025755	0.149221	6	49	56
887	-0.718428	-0.730303	0.059375	38.600643	0.215973	0.144634	0.025136	0.144618	6	43	51
888	-0.741989	-0.754050	0.060307	37.627137	0.219559	0.164903	0.025693	0.164790	6	47	55
889	-0.713105	-0.725245	0.060701	36.648492	0.223286	0.179105	0.025314	0.179034	6	43	50
890	-0.778797	-0.791107	0.061551	37.645707	0.219489	0.193434	0.026076	0.193404	6	48	55
891	-0.730003	-0.742110	0.060536	38.645707	0.215810	0.173228	0.025601	0.172868	6	43	51
892	-0.724421	-0.736862	0.062208	39.645707	0.212251	0.207081	0.026246	0.206906	7	50	58
893	-0.712264	-0.723605	0.056703	38.666992	0.215733	0.150394	0.024249	0.149989	8	43	52
894	-0.688085	-0.699968	0.059412	38.178467	0.217514	0.147693	0.024811	0.147475	7	47	55
895	-0.734249	-0.747108	0.064296	39.161236	0.213960	0.172945	0.026916	0.172488	6	44	51
896	-0.745497	-0.757642	0.060726	38.182520	0.217499	0.148080	0.025357	0.147818	6	48	56
897	-0.740654	-0.753027	0.061862	39.182520	0.213885	0.150204	0.026639	0.149786	7	42	49
898	-0.716655	-0.728947	0.061460	38.203804	0.217420	0.161121	0.025752	0.161284	6	49	56
899	-0.695769	-0.707865	0.060481	38.883984	0.214951	0.175302	0.025655	0.175311	8	43	52
900	-0.721966	-0.734456	0.062451	39.883984	0.211420	0.182016	0.026511	0.181766	7	43	52
901	-0.734210	-0.746547	0.061683	38.905269	0.214875	0.160025	0.025736	0.159922	9	43	53
902	-0.714898	-0.726806	0.059538	39.905269	0.211347	0.155571	0.025223	0.155396	7	43	52
903	-0.738657	-0.750954	0.061487	40.905149	0.207933	0.150522	0.026553	0.150059	9	43	54
904	-0.752319	-0.764120	0.059007	39.926434	0.211273	0.169220	0.024860	0.169275	6	42	50
905	-0.765828	-0.778166	0.061690	38.947718	0.214722	0.150878	0.025591	0.150443	8	50	58
906	-0.748247	-0.760231	0.059921	37.969003	0.218286	0.173190	0.025204	0.173022	7	42	50
907	-0.679838	-0.691771	0.059665	38.968961	0.214646	0.160756	0.025618	0.160758	11	44	55
908	-0.724315	-0.736225	0.059552	37.990245	0.218208	0.163904	0.025160	0.163875	6	44	51
909	-0.733847	-0.745917	0.060348	38.851065	0.215069	0.158512	0.025439	0.158381	7	48	57
910	-0.682995	-0.694492	0.057484	39.851063	0.211535	0.183802	0.024040	0.183721	7	43	51
911	-0.726562	-0.739210	0.063242	40.851063	0.208115	0.143296	0.027116	0.142862	7	49	58
912	-0.716928	-0.728872	0.059718	39.872347	0.211461	0.153786	0.025157	0.153846	6	43	50
913	-0.747261	-0.759183	0.059607	38.917884	0.214829	0.148430	0.025146	0.148403	6	50	57
914	-0.743789	-0.755713	0.059617	39.917446	0.211304	0.185147	0.025067	0.184936	7	42	51
915	-0.717470	-0.729404	0.059667	38.938999	0.214754	0.165678	0.025132	0.165536	7	51	58
916	-0.738216	-0.750250	0.060168	37.960283	0.218318	0.167021	0.025485	0.166985	6	43	50
917	-0.766679	-0.779035	0.061784	38.960238	0.214678	0.158176	0.026593	0.157672	6	50	58
918	-0.746148	-0.758268	0.060604	37.981522	0.218240	0.183229	0.025606	0.183137	6	42	49
919	-0.703366	-0.715068	0.058512	38.920673	0.214819	0.159628	0.024375	0.159615	7	49	57
920	-0.766504	-0.778564	0.060298	39.920386	0.211294	0.148163	0.024997	0.147959	6	42	49
921	-0.715894	-0.727963	0.060347	38.941670	0.214744	0.165884	0.024850	0.165652	7	52	59
922	-0.721925	-0.733500	0.057877	39.941670	0.211220	0.158463	0.024167	0.158350	7	43	50
923	-0.738893	-0.750994	0.060502	40.936435	0.207828	0.169588	0.026125	0.169447	6	51	58
924	-0.714158	-0.726118	0.059796	39.957720	0.211165	0.150699	0.024608	0.150536	7	43	51
925	-0.739357	-0.751482	0.060625	40.957658	0.207757	0.176529	0.025585	0.176625	7	51	59
926	-0.742142	-0.753817	0.058378	39.978942	0.211091	0.158976	0.024206	0.158887	6	42	50
927	-0.720188	-0.731671	0.057415	40.625543	0.208876	0.159209	0.023954	0.158871	7	50	58
928	-0.735169	-0.746921	0.058760	41.598218	0.205631	0.145205	0.025072	0.145004	7	43	51
929	-0.735130	-0.747216	0.060429	40.619502	0.208897	0.174096	0.025220	0.173847	6	49	57
930	-0.736811	-0.748777	0.059827	41.619499	0.205561	0.182441	0.025208	0.182028	8	42	52
931	-0.727456	-0.739500	0.060217	42.619338	0.202330	0.151004	0.025332	0.150984	6	50	58
932	-0.722622	-0.734700	0.060388	41.640623	0.205492	0.161933	0.025702	0.161707	6	43	51
933	-0.736776	-0.749173	0.061987	40.661907	0.208753	0.183470	0.025677	0.183193	6	51	58
934	-0.716887	-0.729236	0.061747	39.683192	0.212120	0.192326	0.026065	0.192180	7	42	51
935	-0.744656	-0.757082	0.062130	40.484462	0.209356	0.174911	0.026085	0.175035	7	50	57
936	-0.710121	-0.721864	0.058715	41.484462	0.206005	0.180744	0.024619	0.180520	7	42	50
937	-0.734412	-0.746800	0.061942	40.505746	0.209283	0.159056	0.025691	0.158913	6	53	60
938	-0.731367	-0.743479	0.060561	40.231309	0.210221	0.166370	0.024792	0.166505	7	42	51
939	-0.745147	-0.757425	0.061389	39.252594	0.213636	0.163956	0.025514	0.163906	6	51	58
940	-0.717980	-0.730064	0.060418	40.251274	0.210153	0.171480	0.025568	0.171226	6	42	49
941	-0.716898	-0.729414	0.062581	39.272559	0.213565	0.170858	0.025881	0.170777	6	52	59
942	-0.719638	-0.731689	0.060256	40.272556	0.210080	0.168434	0.025483	0.168312	6	43	50
943	-0.711478	-0.724106	0.063142	39.293840	0.213490	0.183362	0.026050	0.183164	6	53	60
944	-0.731236	-0.742626	0.056948	40.284048	0.210040	0.142996	0.024153	0.142876	6	45	52
945	-0.747842	-0.760535	0.063466	41.284048	0.206668	0.171913	0.026712	0.171555	7	53	62
946	-0.721342	-0.732998	0.058279	40.305332	0.209967	0.142336	0.024571	0.142161	7	94	103
947	-0.706967	-0.718755	0.058943	41.305332	0.206597	0.168401	0.025177	0.168360	6	136	162
948	-0.738791	-0.750831	0.060201	40.326617	0.209894	0.147240	0.025166	0.146982	13	118	132
949	-0.684393	-0.696721	0.061643	39.351755	0.213285	0.172076	0.025811	0.172050	31	48	80
950	-0.704941	-0.716710	0.058845	38.373039	0.216801	0.164683	0.024510	0.164590	7	52	61
951	-0.718080	-0.730356	0.061380	39.373039	0.213210	0.193509	0.025782	0.193298	7	44	51
952	-0.741723	-0.754453	0.063649	38.394324	0.216723	0.190238	0.026573	0.190212	6	50	58
953	-0.705545	-0.717978	0.062163	37.415608	0.220354	0.170624	0.026239	0.170317	7	44	52
954	-0.757667	-0.769845	0.060888	38.415608	0.216645	0.154865	0.025439	0.154799	6	52	59
955	-0.710572	-0.722982	0.062050	39.415608	0.213059	0.157048	0.025748	0.156839	6	44	51
956	-0.770358	-0.782249	0.059456	38.436893	0.216568	0.175272	0.025065	0.175069	6	52	59
957	-0.751944	-0.764585	0.063206	39.436893	0.212984	0.187236	0.026490	0.186782	6	43	50
958	-0.717761	-0.729994	0.061167	40.436893	0.209518	0.183996	0.025460	0.183979	6	53	60
959	-0.745049	-0.757400	0.061758	39.458177	0.212909	0.164110	0.025599	0.163861	6	44	52
960	-0.726279	-0.738831	0.062759	40.458177	0.209445	0.149268	0.026289	0.148914	6	52	60
961	-0.741074	-0.753418	0.061720	41.457630	0.206094	0.170553	0.025609	0.170120	7	42	49
962	-0.735583	-0.748347	0.063824	40.478918	0.209374	0.161556	0.026933	0.161329	6	49	56
963	-0.694485	-0.706323	0.059192	39.500202	0.212762	0.157644	0.025142	0.157540	7	43	51
964	-0.752734	-0.765692	0.064792	40.500202	0.209302	0.169782	0.026929	0.169701	6	51	59
965	-0.725244	-0.738667	0.067118	39.521487	0.212687	0.141382	0.028060	0.141585	6	44	52
966	-0.738102	-0.750232	0.060652	38.542771	0.216183	0.172433	0.025532	0.172481	8	95	103
967	-0.732275	-0.744538	0.061313	37.590796	0.219695	0.203561	0.026120	0.203355	36	123	161
968	-0.729506	-0.741898	0.061957	38.590796	0.216008	0.185637	0.026310	0.185318	32	141	176
969	-0.705696	-0.717789	0.060465	39.590796	0.212443	0.174666	0.025428	0.174465	11	162	175
970	-0.738519	-0.750612	0.060464	38.612080	0.215931	0.156262	0.025531	0.155835	7	46	55
971	-0.712062	-0.724688	0.063132	39.611805	0.212370	0.186161	0.027372	0.186619	11	46	58
972	-0.761639	-0.774074	0.062173	38.633089	0.215855	0.183447	0.026042	0.183407	6	44	51
973	-0.706516	-0.718519	0.060015	39.633089	0.212295	0.147636	0.025202	0.147434	11	44	56
974	-0.712892	-0.725478	0.062932	38.683140	0.215674	0.160680	0.026268	0.160809	6	44	52
975	-0.743126	-0.755049	0.059616	39.683140	0.212120	0.175206	0.025038	0.174937	7	72	80
976	-0.740081	-0.752373	0.061461	39.957855	0.211164	0.148440	0.025675	0.148386	7	114	124
977	-0.719117	-0.731350	0.061162	40.957855	0.207756	0.182943	0.025928	0.182945	7	149	157
978	-0.707661	-0.720056	0.061974	41.957774	0.204456	0.169368	0.025916	0.169355	10	90	102
979	-0.721386	-0.733130	0.058716	40.979059	0.207685	0.201879	0.024813	0.201779	35	145	182
980	-0.757494	-0.769656	0.060814	40.000343	0.211017	0.176040	0.025621	0.175885	7	54	62
981	-0.732035	-0.744388	0.061766	41.000343	0.207614	0.171245	0.025649	0.171044	6	93	101
982	-0.712351	-0.724296	0.059728	40.191498	0.210358	0.173149	0.025549	0.173022	8	121	130
983	-0.746641	-0.758266	0.058128	40.716279	0.208569	0.156566	0.024501	0.156250	31	94	127
984	-0.753722	-0.767035	0.066565	39.737564	0.211930	0.144816	0.027643	0.144775	8	45	56
985	-0.730578	-0.743075	0.062482	40.735911	0.208503	0.159158	0.026629	0.159215	8	43	53
986	-0.740967	-0.752889	0.059607	41.735911	0.205179	0.174924	0.025238	0.175193	7	42	50
987	-0.744340	-0.756723	0.061915	40.800360	0.208285	0.175990	0.025718	0.175853	11	44	55
988	-0.725079	-0.737603	0.062621	41.793774	0.204990	0.176746	0.026620	0.176603	7	42	49
989	-0.731701	-0.743872	0.060855	40.815059	0.208236	0.168843	0.025899	0.168904	10	44	55
990	-0.696872	-0.709288	0.062082	39.836343	0.211586	0.176647	0.026271	0.176643	6	43	50
991	-0.724056	-0.736280	0.061121	38.857628	0.215046	0.154140	0.025578	0.153998	6	52	60
992	-0.722181	-0.734021	0.059198	39.857628	0.211512	0.166695	0.024861	0.166546	7	45	53
993	-0.733505	-0.746022	0.062585	40.857628	0.208093	0.157546	0.025962	0.157323	8	51	60
994	-0.742268	-0.754543	0.061376	41.857628	0.204782	0.139243	0.025395	0.139138	6	43	50
995	-0.768261	-0.780675	0.062067	42.857627	0.201575	0.154157	0.025448	0.153972	11	44	56
996	-0.715445	-0.727883	0.062188	43.857583	0.198467	0.160317	0.026400	0.160119	6	43	51
997	-0.735844	-0.748544	0.063498	43.174581	0.200580	0.170052	0.026557	0.169929	8	50	58
998	-0.724009	-0.736482	0.062365	44.170446	0.197515	0.175691	0.026276	0.175523	7	95	103
999	-0.708171	-0.720459	0.061438	43.191730	0.200526	0.169908	0.025475	0.169679	32	117	151
